gene_name,Asn1,Asn2,Nitrate1,Nitrate2,Ni_N1,Ni_N2,Ni_SM1,Ni_SM2
Phatr3_J10583,411,406,517,548,604,423,268,327
Phatr3_J33342,331,237,233,217,167,149,254,276
Phatr3_EG01656,1530,1144,917,906,1163,1098,1668,1706
Phatr3_J18599,162,161,178,229,277,199,267,253
Phatr3_J44000,157,278,305,412,698,275,369,423
Phatr3_J44001,725,617,470,616,726,656,489,518
Phatr3_J4227,2229,1849,1515,1906,1587,1636,5773,6061
Phatr3_EG01640,583,624,573,628,696,494,630,853
Phatr3_EG02139,89,119,70,103,126,114,101,160
Phatr3_EG02145,361,334,248,305,362,288,499,601
Phatr3_J10293,1832,1618,983,1169,1306,1194,1036,1242
Phatr3_J44005,1294,1031,1215,1413,1602,1530,1846,1732
Phatr3_J33351,719,585,417,510,615,532,368,453
Phatr3_J10251,1245,1080,649,597,496,723,456,462
Phatr3_J1379,795,700,406,775,787,537,3052,3178
Phatr3_J25739,971,801,861,925,1094,832,2326,2579
Phatr3_J44009,6427,4933,4163,2895,4589,3248,6397,9268
Phatr3_J33356,1632,1282,1570,1826,1798,1855,2101,2516
Phatr3_J1389,66,113,81,167,117,127,342,412
Phatr3_J44011,2214,2238,1582,2647,2100,1995,1958,2418
Phatr3_J44012,600,682,350,422,502,335,1299,1562
Phatr3_J33360,185,169,187,251,290,181,378,401
Phatr3_J10571,791,662,656,887,892,741,546,672
Phatr3_J25743,12106,14155,10197,13591,14366,10982,4366,6265
Phatr3_EG01627,170,154,123,89,155,120,515,412
Phatr3_EG02161,381,324,486,462,477,448,420,511
Phatr3_EG02156,1,8,0,0,3,0,1,3
Phatr3_EG02151,205,202,105,86,88,76,146,136
Phatr3_J44015,3980,2986,5545,6857,6112,5319,1684,2168
Phatr3_EG01688,68,151,262,265,467,70,3569,3952
Phatr3_J18620,995,868,863,902,945,785,7695,9220
Phatr3_J18622,1295,747,647,975,1197,883,398,424
Phatr3_EG01732,41,159,22,242,175,47,27,40
Phatr3_J25752,7140,5820,4419,4887,6169,4918,4588,5636
Phatr3_EG02520,880,523,550,429,702,559,389,565
Phatr3_EG02153,286,275,180,259,347,245,161,196
Phatr3_J33371,640,631,617,719,860,679,740,845
Phatr3_J44022,477,345,244,376,385,419,307,364
Phatr3_J44023,5154,4016,2980,3918,4637,4270,2795,3122
Phatr3_J44024,14,65,51,53,388,31,457,729
Phatr3_EG01678,159,184,102,135,155,103,186,208
Phatr3_EG01635,857,799,655,688,852,709,930,930
Phatr3_J44026,221,239,103,198,193,166,127,202
Phatr3_EG01628,77,44,42,29,22,44,35,34
Phatr3_J44027,727,579,601,670,687,571,346,371
Phatr3_J44028,141,142,139,210,235,175,1439,1474
Phatr3_J44029,218,107,220,228,229,253,277,330
Phatr3_J33380,2997,2439,1918,2196,2385,2148,3712,3834
Phatr3_J44031,393,394,307,375,411,394,945,895
Phatr3_EG01641,1720,1702,3083,3026,3070,2353,2401,2676
Phatr3_EG02400,8,7,6,8,7,2,62,58
Phatr3_EG01657,0,0,0,0,0,0,0,0
Phatr3_EG01662,0,0,0,0,0,0,0,0
Phatr3_EG02144,28,23,26,9,23,24,112,127
Phatr3_EG01693,0,0,0,0,0,0,1,0
Phatr3_EG01727,18,12,26,13,18,24,75,96
Phatr3_EG02138,129,128,79,95,146,79,193,190
Phatr3_EG01730,0,0,0,0,0,0,0,0
Phatr3_J44034,951,809,780,892,1142,881,1019,1118
Phatr3_J4821,834,518,698,718,1049,777,1227,1204
Phatr3_J44036,1359,888,847,1049,1041,930,1090,1139
Phatr3_J44037,2229,1586,1437,1364,1869,1656,1750,1876
Phatr3_J44038,364,280,226,299,384,301,202,207
Phatr3_EG01707,0,0,0,0,0,0,0,0
Phatr3_J51604,2033,1846,1298,1597,1405,1194,1234,1705
Phatr3_EG01636,0,0,0,0,0,0,0,0
Phatr3_J44040,1478,959,704,898,1036,814,856,1084
Phatr3_J44041,4883,6067,3714,4386,5843,3043,2455,3113
Phatr3_J44042,2095,2710,607,894,1407,928,2037,1978
Phatr3_J33394,428,288,292,302,296,259,971,1078
Phatr3_J44043,542,354,448,422,398,406,2325,2419
Phatr3_J44044,729,641,539,996,958,794,1504,1671
Phatr3_J44045,549,203,923,1026,914,1285,1155,1062
Phatr3_J44046,980,822,591,557,860,706,1017,1163
Phatr3_J44047,382,486,153,276,122,200,85,116
Phatr3_EG01728,73,51,53,49,63,79,84,87
Phatr3_EG01670,300,222,431,495,454,359,146,135
Phatr3_J33400,394,322,280,416,434,314,179,213
Phatr3_J10418,172,160,107,195,197,160,486,571
Phatr3_EG01734,0,0,0,0,0,0,0,0
Phatr3_EG01706,265,276,149,221,335,216,332,396
Phatr3_EG01669,88,70,162,203,237,175,189,236
Phatr3_EG01741,353,354,392,495,496,449,812,942
Phatr3_J44048,493,779,458,548,651,469,1846,2137
Phatr3_EG01659,996,649,707,712,703,692,532,628
Phatr3_J33402,53,59,33,48,75,36,235,362
Phatr3_J44049,1729,1454,959,841,1333,988,2127,2306
Phatr3_J7646,642,360,634,483,478,454,362,412
Phatr3_J44050,8334,7521,4769,5172,6144,3864,2413,3562
Phatr3_EG01633,372,217,354,288,338,293,480,538
Phatr3_J44051,533,354,317,403,492,360,756,831
Phatr3_J10299,1850,1395,1263,1404,1956,1366,642,653
Phatr3_EG01687,3063,1468,1997,1939,2603,1805,598,741
Phatr3_EG01703,1,0,0,0,0,2,4,2
Phatr3_J44054,3909,2792,2955,3218,4482,2808,1794,2431
Phatr3_J44055,994,1049,220,328,314,392,274,291
Phatr3_J44056,47878,41679,56642,64401,68323,46455,13841,19819
Phatr3_J33412,496,279,390,330,326,439,521,630
Phatr3_J25769,3373,2309,3091,4542,4010,4188,1652,2189
Phatr3_J2432,595,470,504,573,639,656,359,501
Phatr3_J44060,2076,1702,1092,1433,1620,1365,1125,1413
Phatr3_EG01647,2321,1569,1293,1022,1656,1375,672,711
Phatr3_EG02160,1387,878,934,882,1095,1104,1082,1106
Phatr3_EG02152,80,69,104,106,94,75,22,24
Phatr3_J44063,519,396,503,560,588,546,226,273
Phatr3_J51608,951,788,568,890,1174,745,1152,1237
Phatr3_J33421,319,380,255,394,449,296,445,524
Phatr3_J44065,2896,1680,2451,1808,2465,2194,1598,1748
Phatr3_J44066,472,378,292,421,372,385,647,749
Phatr3_J843,1745,1850,1400,1269,3041,1149,2976,3966
Phatr3_J51609,69,28,91,59,180,40,599,661
Phatr3_J1494,3652,3284,1646,4682,4797,3867,940,1078
Phatr3_EG02137,1942,1661,1455,1721,2308,1727,1132,1236
Phatr3_EG01682,3171,2477,1465,1855,1793,1874,1183,1430
Phatr3_EG02148,7303,6568,9739,10825,10799,10991,3970,5088
Phatr3_J33427,60,56,122,255,324,202,358,389
Phatr3_J18665,3875,4428,3660,5609,5997,5613,2832,3489
Phatr3_J44072,669,957,395,738,816,726,442,508
Phatr3_J44073,626,551,567,605,582,685,746,790
Phatr3_J44074,1352,1212,675,923,1162,874,2099,2282
Phatr3_J10239,446,359,374,365,371,366,692,745
Phatr3_J44076,84,28,87,66,61,69,748,702
Phatr3_J44077,15,15,43,11,19,15,17637,19584
Phatr3_EG01649,89,70,100,60,55,110,141,109
Phatr3_J33435,397,358,212,340,334,468,386,435
Phatr3_J33436,65,67,56,68,60,51,1826,2495
Phatr3_J10539,416,388,327,291,486,304,1783,2008
Phatr3_EG01680,0,5,0,5,5,3,16,24
Phatr3_J50770,815,833,543,807,1296,948,1412,1264
Phatr3_EG02401,959,826,1411,1312,1756,989,2992,3055
Phatr3_J44084,4631,3122,3798,2666,3719,3029,3321,3476
Phatr3_EG01737,46,26,23,21,27,23,39,37
Phatr3_EG02140,74,69,68,54,47,46,45,83
Phatr3_EG02143,42,16,34,9,13,20,31,21
Phatr3_J44086,1700,1344,953,1475,1787,1288,1505,1518
Phatr3_J10363,1273,1192,1227,1832,1716,1335,857,1048
Phatr3_J44088,129,97,91,101,100,106,325,359
Phatr3_J44089,2856,2393,2271,2821,2708,2826,1252,1411
Phatr3_J10531,1675,1317,977,1270,1477,1130,3466,3778
Phatr3_J44091,5802,4458,4517,6017,5950,6125,5849,7484
Phatr3_J44092,173,156,173,198,311,148,1517,1800
Phatr3_J33450,2464,2020,1528,1505,1708,1802,987,1187
Phatr3_J54187,1870,1248,1183,1354,1466,1336,1180,1037
Phatr3_EG01733,223,205,157,195,201,189,138,160
Phatr3_J44096,18,22,3,2,16,14,47,54
Phatr3_J44097,521,393,305,419,428,457,1581,1641
Phatr3_J44098,3393,2976,2518,2016,3270,2096,4622,5881
Phatr3_J44099,14707,13928,8605,11361,10945,12692,5623,6593
Phatr3_J33457,395,193,385,424,488,559,128,170
Phatr3_J33458,576,533,339,566,580,485,224,269
Phatr3_EG01735,0,2,5,2,5,0,0,2
Phatr3_EG01697,0,0,0,0,0,0,0,0
Phatr3_EG01698,0,0,0,0,0,0,1,7
Phatr3_J33459,0,2,0,5,0,0,1,23
Phatr3_EG01710,0,0,0,0,0,0,1,1
Phatr3_EG01740,0,0,0,0,0,0,17,28
Phatr3_J44100,1679,921,645,700,819,683,394,530
Phatr3_J44101,4194,3153,2174,2693,2502,2567,2922,3882
Phatr3_J33462,1127,854,672,865,939,849,666,859
Phatr3_EG01638,198,115,179,136,130,144,98,130
Phatr3_J33463,1643,1436,1248,2359,2029,1680,1264,1341
Phatr3_J18693,1876,1560,1415,2117,2545,1767,4601,4698
Phatr3_J10655,2061,2019,1369,1992,2202,1754,2937,3271
Phatr3_J44106,1427,1231,1114,1156,1326,1386,1682,1765
Phatr3_J54190,2355,2275,2334,2575,2977,2266,55708,61237
Phatr3_J44108,447,377,331,435,515,429,1041,1153
Phatr3_J44109,4249,4926,2549,3491,3779,2591,11930,14618
Phatr3_J54192,2293,1462,1334,1729,1391,1774,1601,1532
Phatr3_J44111,706,554,580,536,627,571,2132,2310
Phatr3_J44112,1557,1424,1761,1608,1894,1520,11014,11594
Phatr3_J33473,298,187,223,174,219,219,2383,2335
Phatr3_J10479,1372,1186,1004,1056,1168,1201,1031,1103
Phatr3_J10497,209,154,234,266,271,219,567,567
Phatr3_J44116,1387,1167,884,1144,1302,1189,1251,1350
Phatr3_J44117,1140,923,1011,1263,1274,1304,350,429
Phatr3_EG01632,0,0,0,0,0,0,0,0
Phatr3_J33478,137,87,143,98,130,118,132,137
Phatr3_EG01724,137,128,107,64,85,83,82,77
Phatr3_EG01642,51,41,41,71,64,42,41,74
Phatr3_J44118,238,202,228,273,352,313,456,662
Phatr3_J33480,219,142,132,128,177,165,162,131
Phatr3_J44119,130,91,107,75,99,71,75,85
Phatr3_EG01622,466,431,226,386,402,317,313,351
Phatr3_J44121,708,555,462,617,534,559,456,587
Phatr3_J33484,1001,797,927,1142,1061,1114,527,680
Phatr3_J44122,490,405,603,763,771,579,170,212
Phatr3_EG01661,0,0,0,0,0,0,0,0
Phatr3_EG01621,5,1,4,4,3,4,2,5
Phatr3_J10208,981,1790,722,3219,2634,1310,388,574
Phatr3_J44124,1763,1545,1428,2215,1697,1741,746,961
Phatr3_J10508,828,639,507,626,743,617,820,890
Phatr3_J54197,2122,2332,3035,6018,5557,3784,1043,1445
Phatr3_J25840,736,702,455,462,691,494,2068,1885
Phatr3_EG01652,456,472,241,394,583,382,516,465
Phatr3_J44128,1599,1683,1108,1097,1731,1272,1211,1605
Phatr3_J6231,9208,8315,5364,5095,5426,5985,6116,7119
Phatr3_J33493,1258,975,1574,2068,2071,1702,2382,2520
Phatr3_J10196,6042,8487,7300,8970,9766,6931,1738,2548
Phatr3_J44131,2655,2068,1822,1688,1860,1981,1814,1984
Phatr3_J44132,590,534,521,714,745,714,500,580
Phatr3_J44133,1455,1026,926,872,938,1051,1472,1709
Phatr3_J33498,547,384,329,336,323,362,1655,1883
Phatr3_J44134,0,0,0,0,0,0,0,0
Phatr3_J33499,637,787,495,567,754,499,447,479
Phatr3_EG01648,1239,1205,1105,1304,1506,897,704,1166
Phatr3_J33500,0,0,0,0,0,0,0,0
Phatr3_EG01619,0,0,0,0,0,0,0,0
Phatr3_J44136,568,490,596,603,694,620,595,712
Phatr3_J33502,458,325,285,305,339,305,283,274
Phatr3_EG01705,103,61,68,53,46,55,49,69
Phatr3_J44137,1716,1281,907,1075,1122,1070,579,637
Phatr3_J33504,227,173,134,121,113,98,109,124
Phatr3_J44138,382,264,321,246,296,293,549,524
Phatr3_J44139,1072,1043,1302,1688,2030,1563,416,585
Phatr3_J44140,468,512,437,616,645,469,394,350
Phatr3_J44141,1565,1773,1080,1717,1957,1379,1360,1775
Phatr3_EG01683,136,81,138,48,70,87,225,242
Phatr3_J44142,344,309,244,325,309,252,215,243
Phatr3_J3755,592,478,517,536,585,707,420,486
Phatr3_J33511,628,485,376,489,417,409,447,450
Phatr3_J33512,2224,1417,1779,1751,2290,1495,3695,3698
Phatr3_J44146,427,233,354,330,303,381,488,511
Phatr3_J44147,385,308,344,278,385,321,1017,1088
Phatr3_J44149,523,288,603,646,624,778,1502,1533
Phatr3_J5873,1381,1184,1082,1226,1301,1240,559,555
Phatr3_J44151,1002,1058,745,893,1144,763,882,943
Phatr3_EG02626,548,382,772,607,751,682,583,693
Phatr3_J44153,2058,949,1673,1837,1494,1997,2828,3122
Phatr3_J25856,4422,3682,3890,7675,6817,5194,5746,5600
Phatr3_EG01744,29,17,65,62,91,50,2009,2056
Phatr3_J33523,1149,1074,799,1000,1060,850,493,545
Phatr3_J33524,714,547,561,509,631,553,1155,1306
Phatr3_J33525,450,592,257,418,723,527,519,602
Phatr3_J44159,50,65,95,129,313,72,443,534
Phatr3_J10261,4368,2656,3757,6001,5422,5290,6711,7788
Phatr3_EG01702,215,177,233,349,494,301,637,663
Phatr3_EG02394,8709,6562,5408,5495,6794,5976,4750,4886
Phatr3_J25867,777,428,453,566,684,667,387,345
Phatr3_J33530,1798,1067,2109,1953,1947,2548,1721,1813
Phatr3_J10362,1445,1187,1147,1247,1505,1236,1254,1335
Phatr3_J18745,5398,5272,3509,6542,6694,5074,2405,2970
Phatr3_J25876,935,875,770,1039,982,743,985,1054
Phatr3_J44165,5830,3595,3008,4809,5682,4163,718,954
Phatr3_J33535,372,397,389,559,501,415,478,507
Phatr3_J41807,1092,668,862,981,745,725,5565,5764
Phatr3_EG01692,416,415,246,329,391,375,618,620
Phatr3_EG01660,217,188,156,210,193,178,288,241
Phatr3_EG01704,289,316,239,351,444,342,294,332
EPrPhatr3G00000013164,0,0,0,0,0,0,0,0
PTsRNA00028a,0,0,0,0,0,0,0,0
Phatr3_J44168,567,558,405,517,541,439,553,748
Phatr3_EG01668,534,386,430,391,529,466,636,658
Phatr3_J44169,1119,728,615,868,924,794,1078,1019
Phatr3_EG01739,44,37,12,9,13,7,91,116
Phatr3_J44170,479,491,225,427,408,329,237,334
Phatr3_J51630,436,571,322,311,233,303,123,118
Phatr3_J33540,246,418,128,186,290,114,391,528
Phatr3_J44171,751,643,466,559,537,507,644,790
Phatr3_J44172,945,583,738,891,899,941,1554,1806
Phatr3_J33543,697,428,516,771,619,809,858,1181
Phatr3_EG01726,5251,2828,4466,3590,4799,3818,1185,1350
Phatr3_J44174,2452,1784,1704,1970,2956,2007,5351,6855
Phatr3_EG02519,1285,1479,1110,1812,1783,1280,3486,3914
Phatr3_J44177,485,247,122,262,234,262,3396,3491
Phatr3_J44178,974,961,780,967,885,936,1741,1842
Phatr3_J25893,46509,44319,38232,58007,65928,45135,15602,20327
Phatr3_J44180,296,270,192,257,253,237,249,253
Phatr3_J44181,814,739,448,592,607,559,309,337
Phatr3_J44182,826,680,508,593,661,604,1230,1263
Phatr3_J44183,3402,2194,1327,1875,2505,2009,896,885
Phatr3_J33555,305,214,237,334,377,251,545,626
Phatr3_J18769,4142,3196,4834,5636,5334,5430,1080,1231
Phatr3_J10595,306,263,273,301,254,225,100,119
Phatr3_J44186,647,450,472,538,556,460,552,706
Phatr3_J44187,407,336,332,392,376,378,502,598
Phatr3_J10566,386,422,374,620,589,346,270,398
Phatr3_J44188,266,189,223,176,268,258,159,179
Phatr3_EG02397,4415,2695,3117,3237,3354,3291,2086,2253
Phatr3_EG01701,114,100,99,139,182,110,5966,6384
Phatr3_EG01634,3,6,10,7,6,11,0,8
Phatr3_EG02159,659,415,350,361,457,502,329,405
Phatr3_EG02158,281,378,213,249,355,201,111,158
Phatr3_EG02162,2659,2810,1554,2709,3026,2017,1034,1273
Phatr3_J44194,2119,1648,1412,1728,2229,1831,857,1038
Phatr3_EG01665,427,391,307,323,378,390,1231,1300
Phatr3_J44195,702,471,921,902,1115,1015,1626,1813
Phatr3_J33568,92,58,83,95,104,95,216,199
Phatr3_EG01629,0,0,0,0,1,3,0,0
Phatr3_EG01623,1,1,31,25,43,54,10,14
Phatr3_J33569,0,0,4,11,9,4,11,7
Phatr3_EG01644,0,0,0,0,0,0,0,1
Phatr3_EG01666,0,0,0,0,0,0,0,3
Phatr3_EG01620,0,0,0,0,0,0,0,0
Phatr3_J44196,3,0,0,0,2,1,2,17
Phatr3_EG01743,0,0,0,0,0,0,0,0
Phatr3_EG01663,0,0,0,0,0,0,1,0
Phatr3_EG01651,0,0,0,0,0,0,0,0
Phatr3_EG01654,0,0,0,0,0,0,0,0
Phatr3_EG02398,924,864,557,947,1031,755,1607,1525
Phatr3_J41812,5736,6815,3826,5926,6675,4158,5779,6638
Phatr3_J44199,594,457,581,706,862,642,515,525
Phatr3_J44200,1952,1967,1961,2311,3023,2217,7166,7188
Phatr3_J7866,454,281,322,371,227,414,1056,940
Phatr3_J44201,256,227,293,190,173,159,4997,5605
Phatr3_J44202,46021,44020,48034,55132,64328,48151,16675,20812
Phatr3_J33579,628,431,382,405,385,380,511,638
Phatr3_J33580,133,83,66,93,84,95,61,76
Phatr3_J44203,293,205,165,189,220,189,311,357
Phatr3_J44204,404,370,332,410,372,355,81,146
Phatr3_J44205,566,503,439,416,581,408,593,638
Phatr3_J33584,1456,1181,264,321,332,367,361,426
Phatr3_J44206,104,71,41,86,91,47,121,117
Phatr3_J44207,928,733,435,568,634,630,477,481
Phatr3_J44208,356,244,258,374,414,362,254,253
Phatr3_J33588,1589,965,1298,1080,1287,1184,335,362
Phatr3_EG02396,743,691,484,689,796,565,754,824
Phatr3_J7763,763,560,574,590,679,599,2348,2381
Phatr3_J10216,1799,1472,1336,1666,1753,1616,4559,4976
Phatr3_J10310,104,175,60,86,86,74,256,219
Phatr3_EG01664,349,288,323,429,496,397,867,902
Phatr3_J44212,1233,1041,1176,1650,1676,1693,993,1098
Phatr3_J44213,468,381,324,410,413,393,1720,1917
Phatr3_J44214,640,508,416,425,537,408,872,1182
Phatr3_J18793,2134,1613,2587,4093,3936,3042,1790,2182
Phatr3_EG01650,109,83,46,63,82,51,71,44
Phatr3_J33598,233,156,108,111,175,109,134,130
Phatr3_J44216,2515,2210,1589,2000,1837,1777,1932,2347
Phatr3_J10585,641,364,288,319,327,299,1276,1257
Phatr3_J10640,1639,1935,1810,2054,2033,1965,718,532
Phatr3_J25932,1428,4525,998,1242,2705,745,2476,3038
Phatr3_J18808,442,413,384,580,582,500,240,293
Phatr3_J44221,3019,2104,1533,1732,1629,2356,1109,1088
Phatr3_J44222,927,1042,913,1479,1944,1321,598,630
Phatr3_J44223,1778,1545,1128,1329,1416,1389,2658,3204
Phatr3_J44224,306,260,225,352,336,298,1486,1571
Phatr3_EG01745,335,437,121,225,204,156,283,337
Phatr3_EG01658,42,24,18,18,25,18,312,231
Phatr3_J44225,415,349,320,414,446,400,293,281
Phatr3_J44226,1416,1172,1194,1363,1300,1187,920,1018
Phatr3_EG01690,1316,1105,822,905,923,867,872,1049
Phatr3_EG01725,644,406,486,364,429,518,823,767
Phatr3_J33610,5131,3603,3894,4141,5016,5230,4670,4738
Phatr3_J33611,548,518,335,572,704,684,429,457
Phatr3_J10494,711,534,683,521,625,512,647,686
Phatr3_J44229,1864,1262,1600,1423,1573,1546,3744,3860
Phatr3_J10391,418,472,613,624,904,673,1625,2054
Phatr3_J10398,435,378,359,346,460,386,337,395
Phatr3_J44231,895,688,396,419,529,582,1193,1405
Phatr3_EG01617,8,8,13,31,27,5,80,97
Phatr3_J33616,77,58,381,384,456,438,739,931
Phatr3_J44232,687,610,690,1005,1038,716,400,523
Phatr3_J10257,835,755,619,881,910,704,666,821
Phatr3_J44234,885,1320,1016,1519,1625,803,1630,2094
Phatr3_EG01681,5,2,0,0,0,1,7,1
Phatr3_J44235,1253,1044,852,1162,1180,1143,712,752
Phatr3_J10282,721,469,410,465,552,564,1508,1547
Phatr3_J33622,1054,806,827,597,594,581,945,1063
Phatr3_J33623,1256,1032,733,853,1230,820,2274,2417
Phatr3_J33624,7,8,17,10,13,3,34,42
Phatr3_J18826,4045,2889,2439,3827,4384,3754,11145,11322
Phatr3_J44239,1346,975,721,810,1133,1082,548,551
Phatr3_EG02399,5390,6098,5869,9084,7820,6598,3145,3642
Phatr3_J44241,449,373,334,329,417,397,303,323
Phatr3_J44242,1730,1853,568,865,749,862,318,276
Phatr3_J33631,1025,1100,450,683,947,610,509,458
Phatr3_J44243,661,669,510,682,655,703,349,358
Phatr3_J33633,980,1214,588,1044,1358,1073,528,637
Phatr3_J10532,1542,1280,1137,1407,1585,1315,960,1121
Phatr3_EG01667,352,287,276,328,256,292,154,203
Phatr3_J44246,1335,1092,842,1079,1036,953,677,738
Phatr3_J44247,477,311,420,366,389,440,449,562
Phatr3_EG01722,291,122,226,174,216,244,166,176
Phatr3_EG01691,0,0,1,0,0,1,0,0
Phatr3_EG01696,0,0,0,0,0,0,0,0
Phatr3_EG01700,0,0,0,0,0,0,0,0
Phatr3_J33637,0,0,0,1,0,0,3,0
Phatr3_EG01699,0,0,0,0,0,0,0,1
Phatr3_J33638,0,1,0,1,3,1,6,0
Phatr3_J33639,613,694,485,730,763,671,138,169
Phatr3_J33640,81,81,50,105,94,63,23,31
Phatr3_EG02155,65,38,25,24,33,28,46,42
Phatr3_EG02163,28,18,8,8,10,12,10,20
Phatr3_J1534,601,483,597,669,637,481,1056,1154
Phatr3_EG01645,0,0,0,0,0,0,0,0
Phatr3_EG01721,25,17,10,11,9,11,19,28
Phatr3_J44249,960,816,897,1109,1178,846,512,801
Phatr3_J44250,1564,1353,1019,1404,1531,1250,1278,1507
Phatr3_J33645,0,0,0,1,2,0,0,0
Phatr3_EG01566,0,0,0,0,0,0,0,0
Phatr3_J33646,38,12,12,7,17,33,33,28
Phatr3_J44251,0,2,2,4,0,0,3,4
Phatr3_J33648,5,12,11,18,18,8,298,293
Phatr3_EG02130,160,141,104,113,159,132,327,283
Phatr3_EG02127,1582,2219,554,887,841,713,2841,2921
Phatr3_J33651,221,239,218,235,348,214,869,858
Phatr3_J44255,350,280,246,402,459,308,337,466
Phatr3_J44256,114,94,48,61,87,42,2778,2738
Phatr3_EG01570,6039,4614,5888,4747,5156,6034,2438,2668
Phatr3_J44258,374,261,471,459,426,400,218,311
Phatr3_J44259,136,127,849,259,323,121,1336,1436
Phatr3_J44260,126,241,252,180,523,109,2225,2116
Phatr3_J33658,505,604,347,479,609,421,967,1018
Phatr3_J11032,8784,10562,11787,14668,15446,11515,3673,4729
Phatr3_EG02121,11257,13874,14003,17583,16429,14505,3644,4801
Phatr3_EG01584,1554,1533,1078,1574,1430,1219,1561,1771
Phatr3_EG02125,566,604,390,512,622,429,795,986
Phatr3_J33661,392,280,324,276,308,272,527,650
Phatr3_J44262,55,58,44,53,41,41,55,69
Phatr3_J44263,996,947,624,862,911,833,518,663
Phatr3_EG01581,0,0,0,0,0,0,0,0
Phatr3_EG01599,0,0,0,0,0,0,0,0
Phatr3_EG01610,0,0,0,0,0,0,0,0
Phatr3_EG01589,0,0,0,0,0,0,0,0
Phatr3_EG01616,0,0,0,0,0,0,0,0
Phatr3_J33664,2918,1797,1652,2893,1754,1954,1118,1925
Phatr3_J10693,1568,984,733,1757,1757,1119,592,831
Phatr3_EG01613,0,0,0,0,0,0,0,0
Phatr3_J44265,73,63,45,43,65,8,166,154
Phatr3_J44266,1444,1036,707,566,864,687,2043,2131
Phatr3_J25974,921,703,606,741,779,606,839,912
Phatr3_EG01561,0,0,0,0,0,0,0,0
Phatr3_J44268,1083,870,660,871,1104,900,1287,1430
Phatr3_J44269,251,162,224,154,213,234,2652,2908
Phatr3_J44270,1334,1258,844,1195,1464,962,374,479
Phatr3_EG01555,0,0,0,0,0,0,0,0
Phatr3_J44271,1302,1174,867,1144,1508,877,226,361
Phatr3_J44272,413,266,316,321,345,315,359,381
Phatr3_J44273,404,325,426,438,505,496,235,303
Phatr3_J33675,679,467,690,796,788,752,189,247
Phatr3_J44274,530,432,307,350,351,298,484,461
Phatr3_J33677,24,15,15,9,14,20,490,452
Phatr3_EG01556,0,0,0,0,0,0,0,0
Phatr3_J44275,338,242,185,253,379,291,382,357
Phatr3_J44276,626,388,263,294,479,325,583,678
Phatr3_J44277,315,148,350,210,237,216,445,428
EPrPhatr3G00000013161,0,0,0,0,0,0,2,3
Phatr3_J44278,191,161,190,204,314,193,1429,1784
Phatr3_EG01595,0,0,0,0,0,0,0,0
Phatr3_J44279,2690,2531,904,1417,1675,1179,2078,2206
Phatr3_J54217,217,162,166,142,192,166,311,264
Phatr3_J44281,464,315,560,269,363,252,3266,3990
Phatr3_J11048,14595,10593,7932,7328,9417,10955,4249,4289
Phatr3_EG01588,2490,1466,2731,2371,3480,1222,233,242
Phatr3_EG02381,1729,1490,916,1423,1647,1289,2097,2160
Phatr3_J44285,23,8,1,11,3,5,85,117
Phatr3_J44286,26,6,31,39,34,39,52,77
Phatr3_J44287,792,740,537,638,750,576,3123,3051
Phatr3_J44288,295,271,133,160,230,214,1998,2008
Phatr3_J33692,506,462,529,498,540,490,1591,1883
Phatr3_J18859,5207,6569,6795,8138,9051,6218,1682,2682
Phatr3_J44291,9635,10766,9978,10642,11591,10486,2790,3613
Phatr3_J54219,30,40,67,63,74,36,513,647
Phatr3_EG01573,0,0,0,0,0,0,0,0
Phatr3_J44293,445,246,329,304,303,313,814,878
Phatr3_J44294,816,869,612,465,390,290,822,824
Phatr3_J44296,1909,2177,2537,2478,2895,1912,3483,4604
Phatr3_EG01614,1419,963,949,826,694,687,7987,9469
Phatr3_J44297,3193,5474,2387,2770,5051,1322,8418,10881
Phatr3_EG02123,1790,1085,1554,1334,1599,1371,1334,1505
Phatr3_EG02122,3198,2740,2424,2788,3085,2639,5441,5564
Phatr3_J44299,335,312,270,398,498,364,692,742
Phatr3_J44300,2115,1411,1535,1294,1943,1690,661,769
Phatr3_J33704,50,36,47,57,55,39,48,57
Phatr3_J33705,127,133,85,116,98,75,226,227
Phatr3_J44301,1263,980,842,731,947,857,5795,6499
Phatr3_J44302,3201,2660,2693,3182,3883,2622,14230,15478
Phatr3_J10768,404,517,203,346,296,254,250,251
Phatr3_J44303,524,429,408,397,486,451,2076,2150
Phatr3_EG01553,43,66,35,19,30,13,286,349
Phatr3_J10881,775,847,492,603,811,749,1106,1096
Phatr3_J44305,185,482,241,615,1107,291,409,580
Phatr3_J44306,1850,1709,945,1419,2045,1566,1448,1555
Phatr3_EG01564,33,14,11,16,13,13,63,66
Phatr3_J44307,1049,641,450,647,747,599,1598,1805
Phatr3_J44308,2729,1718,1130,1404,1891,1843,1445,1632
Phatr3_EG01598,5522,4475,2348,3473,4600,3632,11038,11743
Phatr3_J44310,2382,2566,824,1636,1742,1445,909,976
Phatr3_J44311,560,623,348,333,439,418,297,316
Phatr3_J44312,2132,999,1427,1265,1607,1399,1728,1766
Phatr3_J44313,521,633,574,854,1571,711,1480,1642
Phatr3_J33720,750,798,690,803,869,722,489,535
