gene_name,Asn_1,Asn_2,Asn_3,Nitrate_1,Nitrate_2,Nitrate_3,Ni_N1,Ni_N2,Ni_N3,Ni_SM1,Ni_SM2,Ni_SM3
Phatr3_J13078,25362,30028,28399,5263,4506,16132,6548,4245,6748,9860,11686,20309
Phatr3_J46625,924,771,1128,582,630,443,908,899,1367,646,665,1113
Phatr3_J46626,1603,1474,2212,1389,1526,914,1928,1346,2052,414,576,935
Phatr3_J28056,608,602,1172,272,246,369,439,305,455,3549,3757,7512
Phatr3_J46628,111,113,172,28,32,79,74,41,35,47,26,60
Phatr3_J36641,859,845,1044,743,996,556,1092,1042,1421,672,746,2144
Phatr3_J3061,746,649,842,772,1241,416,1243,1088,1489,271,345,493
Phatr3_J20934,4664,4606,5995,5341,6406,1366,7046,5867,8887,1104,1519,3486
Phatr3_EG00729,1619,1065,1883,1256,1066,543,1376,1151,1463,745,814,1857
Phatr3_J46632,701,853,851,535,832,423,868,715,1050,779,1062,1398
Phatr3_EG00767,1,0,1,2,9,7,9,7,19,5,14,84
Phatr3_EG00734,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00744,5,4,5,1,8,0,3,2,2,1,8,9
Phatr3_J13031,196,187,359,212,271,107,312,287,329,213,241,887
Phatr3_J36647,381,285,648,299,231,64,353,307,387,141,170,754
Phatr3_EG00788,1,0,0,4,0,2,0,3,6,3,6,25
Phatr3_J36648,0,0,1,0,0,0,0,0,0,0,0,0
Phatr3_EG00806,0,0,0,0,0,0,0,0,0,0,2,0
Phatr3_J36649,1257,1001,1937,487,572,353,710,508,779,671,733,2503
Phatr3_J13439,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00840,0,0,0,0,0,0,0,0,0,0,0,2
Phatr3_EG00831,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00822,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00858,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00837,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00826,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00847,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00838,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00863,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00823,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00790,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00801,0,0,0,0,0,0,0,0,0,0,1,0
Phatr3_EG00783,0,0,3,0,0,0,0,0,0,0,0,0
Phatr3_J46635,1805,1077,2127,957,1164,1109,1490,1139,1593,627,788,1092
Phatr3_J46636,838,1038,1270,550,801,730,918,613,796,859,948,1479
Phatr3_J46637,505,359,892,496,345,242,386,383,536,639,683,2512
Phatr3_EG00816,1543,1160,1656,1137,1570,1175,1464,1354,2248,677,940,954
Phatr3_J46639,1480,1126,2112,894,995,965,1227,1082,1399,1118,1254,3155
Phatr3_EG00850,642,521,757,482,508,310,521,440,673,255,303,740
Phatr3_J46641,2334,1531,2768,1190,1243,1639,1705,1579,2231,1413,1590,3221
Phatr3_J46642,127,85,166,113,71,152,120,73,132,408,546,1255
Phatr3_J46643,1717,1159,2242,1232,1286,649,1371,1379,2336,1278,1339,3571
Phatr3_J3639,8963,12543,11234,7666,14994,7725,17205,8689,15249,3748,4366,6336
Phatr3_J46645,764,775,1040,536,790,593,902,754,1074,5054,5211,11242
Phatr3_J36662,910,815,1151,739,934,699,1098,773,1056,2161,2360,4619
Phatr3_J28068,2310,6216,4477,1776,2929,3115,5445,1836,2659,3043,3706,7070
Phatr3_J46647,465,389,594,219,196,227,282,254,430,458,733,1230
Phatr3_EG02295,9268,5669,13505,8136,5945,5994,8191,6701,7711,4211,4640,14659
Phatr3_EG00857,87,64,110,98,62,85,75,103,110,165,135,290
Phatr3_J36666,488,488,704,451,618,342,645,699,893,244,236,503
Phatr3_J54619,649,527,984,521,651,513,830,569,850,365,424,922
Phatr3_J36668,1200,793,1616,777,806,722,999,805,1161,1346,1334,4048
Phatr3_J20948,5177,5439,5840,5767,6586,3595,7682,5699,8337,2434,3350,4761
Phatr3_J13505,1696,1699,1990,1225,1944,1384,2380,1636,2627,1491,1869,2513
Phatr3_J46653,226,278,483,191,210,290,312,154,252,225,302,596
Phatr3_EG00789,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J13418,3992,3558,4995,1147,1374,2773,1633,1355,1826,3422,3798,9866
Phatr3_J54621,2592,1684,3058,2182,1976,1948,2648,2453,3621,944,1187,2161
Phatr3_J46656,1738,1787,1977,1066,1407,835,1566,1656,2512,1567,1638,3203
Phatr3_J46657,30,53,42,42,79,157,92,52,89,357,340,921
Phatr3_J13358,25383,21097,30158,25279,30944,21559,33991,27388,44501,7137,9039,13380
Phatr3_J46659,2444,1569,3439,1278,1776,2176,2262,1624,2322,441,461,990
Phatr3_J52094,591,570,660,293,327,17,284,300,562,158,198,332
Phatr3_J46661,1097,828,1391,727,809,882,917,967,1259,679,825,1250
Phatr3_J46662,372,259,559,470,625,444,742,626,957,622,700,1118
Phatr3_J46663,1287,1177,1502,1017,1108,1025,1313,1041,1713,1136,1219,2453
Phatr3_J13383,347,295,442,285,363,364,298,325,520,291,341,442
Phatr3_J46664,325,307,291,177,294,286,415,261,364,137,184,86
Phatr3_EG00803,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00793,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J13476,765,685,1165,483,722,619,877,603,856,793,968,1727
Phatr3_EG00836,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J13235,494,650,743,147,214,30,248,205,345,176,283,541
Phatr3_J46667,295,197,448,184,201,192,237,214,323,119,200,385
Phatr3_J46668,1320,1059,1785,819,831,821,1012,1038,1509,590,649,1387
Phatr3_J3578,641,615,752,209,323,10,230,309,582,142,204,346
Phatr3_J13331,834,889,1107,621,1066,957,1403,933,1578,688,927,1122
Phatr3_J36690,278,241,330,289,305,107,231,299,435,250,263,292
Phatr3_EG00864,0,0,1,4,0,3,0,5,5,0,4,3
Phatr3_EG00861,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J13520,531,410,721,493,471,311,466,483,640,389,448,963
Phatr3_J46671,770,865,1040,257,327,214,417,433,570,722,834,1483
Phatr3_EG02011,316,215,386,248,334,235,337,271,420,734,666,1749
Phatr3_EG00791,0,3,11,3,12,1,17,3,4,2,4,2
Phatr3_EG02004,528,289,856,556,282,472,437,386,535,790,982,2492
Phatr3_EG02010,248,205,340,257,196,270,279,234,299,339,441,409
Phatr3_J46673,3481,2614,3986,3421,3391,3364,4724,3177,5549,2767,3404,6774
Phatr3_J13244,559,591,809,592,899,1171,1070,691,873,295,326,765
Phatr3_J46675,767,715,1001,756,749,598,915,748,1234,343,391,750
Phatr3_J46676,1269,1033,1812,1028,960,580,1131,1018,1342,6994,6899,26578
Phatr3_J46677,163,141,217,91,86,81,124,123,155,126,118,448
Phatr3_EG00859,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J36699,310,289,485,346,337,274,422,328,487,245,299,589
Phatr3_J13265,60220,53380,65278,32372,65814,31022,70054,53330,84736,17735,20865,28096
Phatr3_EG00846,0,0,0,0,1,0,0,0,0,22,10,78
Phatr3_J42051,1276,1276,1718,854,1126,614,1333,953,1468,861,1098,1778
Phatr3_J13365,1720,1218,1948,1158,1449,1031,1298,1299,2169,1045,1208,2342
Phatr3_J13221,727,513,1153,476,555,295,585,564,860,1525,1753,3996
Phatr3_J1103,1082,581,1249,468,540,1181,631,524,789,757,877,2308
Phatr3_J1864,842,660,944,648,865,651,871,835,1157,856,1038,2227
Phatr3_J46684,2008,1331,2424,1457,1681,1293,2178,1875,2231,1883,1795,5249
Phatr3_EG02294,1379,1119,1934,512,545,536,609,633,786,1099,1156,2224
Phatr3_J21006,1413,1075,1985,616,551,556,775,689,946,352,362,1096
Phatr3_J46687,1552,1714,2193,1347,1804,733,1952,1555,2478,1049,1281,2107
Phatr3_J46688,806,606,1135,551,659,666,803,714,914,697,846,1316
Phatr3_J36711,599,435,636,560,759,469,783,570,889,289,475,790
Phatr3_J13313,258,148,259,449,611,214,336,505,855,437,447,797
Phatr3_J13511,4210,3735,5729,3226,4301,2809,4181,3568,5684,2731,3221,5376
Phatr3_J46690,183,613,445,402,803,926,1809,440,579,711,834,2066
Phatr3_J13254,226,158,235,238,235,188,253,225,330,1036,1139,2324
Phatr3_J46692,387,303,436,254,324,286,346,350,498,1147,1040,2629
Phatr3_EG00784,928,803,1363,1008,837,832,978,982,1145,963,787,3222
Phatr3_J13396,6238,4676,7424,3196,5078,3204,6044,4816,6892,2287,2531,5053
Phatr3_J46694,514,634,547,721,1031,590,1090,741,1348,490,539,1153
Phatr3_J36719,379,440,632,229,431,290,531,423,589,310,418,495
Phatr3_J36720,975,988,1375,946,1090,829,1172,1135,1701,1084,1196,2173
Phatr3_EG00851,275,324,365,270,364,210,391,236,390,253,243,394
Phatr3_J28147,3614,6917,7705,6127,9149,2775,10555,4027,6774,1454,3074,3254
Phatr3_J36721,2186,2105,2753,1299,1734,1240,1748,1691,2548,5394,5568,11446
Phatr3_J21030,3286,2805,3434,2079,2936,2607,3074,2702,4127,1910,2099,4172
Phatr3_J46698,718,575,950,540,688,510,708,619,807,1438,1478,3901
Phatr3_J36724,322,194,377,424,486,283,436,447,633,1889,1926,4307
Phatr3_J46699,683,580,955,686,809,605,915,736,1017,1030,1132,2441
Phatr3_J36726,496,439,731,563,546,307,560,644,789,993,903,4938
Phatr3_EG02296,1642,1323,2026,1085,1631,1242,1741,1518,2060,2136,2291,6095
Phatr3_J46702,410,402,628,384,372,272,368,360,481,492,512,1456
Phatr3_J46703,718,577,1163,496,500,389,618,655,739,1860,1894,4356
Phatr3_J13243,1573,939,1717,1004,1124,1042,1045,977,1634,421,571,1013
Phatr3_EG00855,973,806,1359,565,952,887,834,942,1472,357,418,754
Phatr3_J46705,756,461,920,437,514,806,440,593,878,2012,2162,3914
Phatr3_J36733,404,332,560,371,480,437,421,418,594,158,178,275
Phatr3_J46706,1237,1010,2020,1134,1102,1280,1329,1205,1483,818,1007,1804
Phatr3_J46707,33,23,44,386,30,145,34,31,39,159,209,1338
Phatr3_J46708,1825,1452,2481,1001,1090,564,1551,1430,1688,489,508,1063
Phatr3_J46709,4681,3782,5962,2305,2765,2874,3599,3034,4736,1942,2397,4437
Phatr3_EG00817,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00827,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00843,12,7,13,6,6,6,8,5,5,0,1,14
Phatr3_J46710,15213,17206,17528,14708,22527,9026,21890,17624,30620,3362,4598,4607
Phatr3_J46711,636,397,632,272,493,432,385,519,805,271,294,484
Phatr3_J46712,514,480,684,262,462,173,428,388,688,228,279,681
Phatr3_J13537,269,207,354,296,364,189,488,371,534,457,542,1303
Phatr3_J36742,371,298,450,309,282,264,295,318,477,299,370,1109
Phatr3_J36743,637,948,827,524,594,96,520,473,741,194,301,446
Phatr3_J36744,378,439,477,316,370,204,410,333,431,344,378,511
Phatr3_J46716,537,434,624,365,372,445,464,443,572,319,439,571
Phatr3_J46717,29,52,66,17,96,51,43,16,46,88,101,332
Phatr3_J46718,5,10,26,37,20,47,57,8,6,2011,2814,4116
Phatr3_J46719,220,191,230,148,238,157,257,240,300,146,137,169
Phatr3_EG00829,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J46720,1563,1697,2202,1016,1500,1081,1919,1348,1896,1372,1584,3822
Phatr3_J46721,3608,2567,4562,3314,4165,2244,4449,3714,6320,6355,7872,11971
Phatr3_J52108,1171,1069,1565,843,1420,1330,1683,1321,1715,2839,3117,8421
Phatr3_J21039,621,654,787,643,634,454,702,557,921,918,1039,1610
Phatr3_EG02293,1336,1113,1754,1022,1346,1258,1406,1197,1787,1155,1332,2742
Phatr3_J46726,2415,1694,3191,1379,1869,1208,2273,1928,2406,809,898,2354
Phatr3_J46727,4598,2614,4878,2318,2824,2898,3667,2930,3954,2133,2511,4311
Phatr3_J46728,244,211,294,228,206,267,322,228,342,305,364,1112
Phatr3_J46729,2579,1797,3818,1781,1558,1695,2123,2081,2515,3552,3923,12234
Phatr3_J46730,274,846,952,55,35,254,270,37,33,1822,2117,3848
Phatr3_EG00839,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J46732,69,36,120,75,42,144,48,59,79,262,289,661
Phatr3_J46733,625,569,860,583,599,463,640,538,841,1159,1262,2767
Phatr3_EG00809,495,345,708,419,435,297,430,415,527,478,596,1609
Phatr3_J46734,2832,2112,4062,1782,1595,1461,2149,1723,2628,2047,2643,4642
Phatr3_J46735,5749,7468,7329,5732,8494,2090,8807,7020,11845,1933,2586,3401
Phatr3_J46736,1070,1151,1476,628,951,203,888,945,1371,815,876,1676
Phatr3_J46737,576,568,988,643,500,725,963,723,981,1026,1058,2985
Phatr3_J46738,1225,801,1710,910,932,800,1201,1212,1532,3678,3599,10011
Phatr3_J13445,538,508,802,507,578,383,637,516,674,819,759,2678
Phatr3_J8132,219,230,263,279,292,197,269,261,343,445,526,1503
Phatr3_EG02005,179,31,173,201,253,35,98,227,326,237,275,1033
Phatr3_EG02008,58,45,39,67,131,10,47,127,186,124,162,406
Phatr3_J36770,195,119,172,179,260,179,358,263,384,448,490,855
Phatr3_J36771,64,67,45,65,118,85,113,77,151,83,107,575
Phatr3_J46740,759,550,929,491,573,548,667,525,857,618,688,1381
Phatr3_J46741,848,629,1082,372,458,156,589,523,646,887,857,2882
Phatr3_J46742,148,143,185,249,350,352,566,409,577,1067,1123,3138
Phatr3_J46743,9,6,5,19,32,101,65,7,19,1197,1448,2472
Phatr3_J36776,293,205,359,167,186,178,240,288,356,250,353,593
Phatr3_J28181,360,268,434,191,251,140,319,351,423,280,350,980
Phatr3_J46746,209,98,260,126,166,266,194,190,247,597,477,1435
Phatr3_J46747,107,83,118,70,50,75,90,83,77,1464,1771,3035
Phatr3_J52110,79,77,111,52,48,61,74,49,87,190,206,603
Phatr3_J13382,1897,2035,1997,2091,3514,752,3246,2886,4485,698,946,1216
Phatr3_J46750,1288,1168,1578,1050,1179,967,1432,1090,1723,644,794,1147
Phatr3_EG00794,978,656,1386,830,670,566,888,689,870,993,980,2665
Phatr3_J46752,1731,1640,2600,640,695,722,893,702,836,961,931,2118
Phatr3_J46753,789,613,1056,562,670,644,852,724,993,502,573,834
Phatr3_J13424,1811,1468,1482,2063,3363,440,2793,2625,4711,1793,1917,3423
Phatr3_EG00862,2329,1987,2842,1687,2790,1682,2935,2292,3684,1848,2272,4061
Phatr3_J36789,136,164,215,136,180,111,188,132,242,176,125,276
Phatr3_J28191,452,405,588,310,453,435,732,397,624,337,331,848
Phatr3_EG00865,21,6,44,23,19,14,40,16,17,14,25,136
Phatr3_J46758,650,745,777,517,855,532,1005,558,972,674,773,940
Phatr3_EG00797,675,717,719,450,779,466,793,565,1032,625,727,1515
Phatr3_J36794,15,25,28,10,28,30,28,11,31,44,49,132
Phatr3_J13428,938,1073,1183,381,633,129,740,664,888,284,274,1067
Phatr3_J21073,4340,6166,5838,4771,7107,1640,7723,4614,7823,1441,2015,2578
Phatr3_J13230,183,274,313,181,164,93,165,134,240,548,532,1730
Phatr3_J46762,925,718,1126,457,580,583,648,637,960,793,725,1469
Phatr3_J46763,2039,3251,2731,260,254,326,367,203,366,1745,2124,3823
Phatr3_J46764,1059,804,1303,623,612,757,809,767,1021,1216,1236,3444
Phatr3_J36801,682,611,909,976,1046,663,1035,1026,1614,2010,2148,4363
Phatr3_J46766,1896,1711,2244,1728,2288,1087,2095,1981,3162,875,1118,1933
Phatr3_J46767,517,356,659,491,710,601,714,576,861,393,398,1258
Phatr3_J46768,173,137,233,204,351,183,438,263,427,487,479,1523
Phatr3_J28202,2918,2426,4115,2490,2918,2342,2948,2773,3889,1680,2078,3037
Phatr3_J46770,776,521,1191,511,654,652,703,715,1194,2858,2929,5923
Phatr3_EG00841,1715,1385,2038,808,1369,1195,1451,1332,2054,1351,1640,2966
Phatr3_J36808,714,443,963,391,419,474,612,548,736,698,781,1987
Phatr3_J13233,1233,1237,2117,802,929,877,1566,1166,1911,3951,3705,9527
Phatr3_J54642,15685,13858,20622,10535,15652,12195,16770,12627,21292,11158,12852,21797
Phatr3_J46775,453,428,680,628,617,445,852,675,899,1091,1249,3149
Phatr3_EG00849,611,674,736,492,927,603,997,774,1139,890,1093,2788
Phatr3_EG00795,29,20,65,29,21,42,48,41,47,36,29,55
Phatr3_J46777,350,274,432,297,313,283,372,355,433,208,230,388
Phatr3_J54643,435,397,712,356,316,323,373,380,513,604,618,2479
Phatr3_J46779,2900,1802,3268,2080,2050,2076,2047,1977,2352,4926,4872,11621
Phatr3_J46780,1256,1333,1441,1347,1877,1453,2223,1510,2338,1256,1417,2084
Phatr3_EG00786,1217,1042,1390,1142,1782,519,1952,1251,2037,375,421,431
Phatr3_EG00848,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J13261,299,267,358,273,463,220,410,429,617,117,161,248
Phatr3_J46782,501,365,729,425,504,224,475,582,691,396,517,945
Phatr3_J46783,2145,1575,2971,1625,1897,1136,1591,1827,2572,4800,4924,16881
Phatr3_J36821,1198,513,1026,1264,1499,1299,1307,1327,2092,5189,5486,10880
Phatr3_EG00810,1932,1805,3276,2069,2481,1787,2673,1655,2546,772,1129,1347
Phatr3_J46785,599,538,619,764,836,583,1047,865,1175,585,727,1605
Phatr3_J28215,804,680,954,457,640,624,665,619,928,444,565,920
Phatr3_J13402,652,474,868,522,577,518,590,516,831,156,227,182
Phatr3_J28219,4124,3682,4727,3316,4289,3388,4318,3818,5979,2275,2835,3765
Phatr3_J13281,259,353,335,83,76,7,74,114,176,62,87,114
Phatr3_J36828,144,156,185,127,124,167,177,139,235,225,287,292
Phatr3_J28222,1696,2169,2562,970,1304,2224,1770,743,1165,3875,4968,6153
Phatr3_J36830,525,492,650,495,712,789,837,612,998,437,637,956
Phatr3_J46790,2613,2695,3659,2313,2988,1730,3348,2434,4005,1817,2188,4004
Phatr3_J8230,3104,3274,3549,4059,4872,1681,5237,4734,6173,1439,1752,2830
Phatr3_J46792,891,1022,1269,1244,1784,543,1623,1164,1874,491,598,1033
Phatr3_J46793,469,453,654,429,629,575,711,421,776,197,237,400
Phatr3_J46794,432,336,469,242,379,214,342,364,439,220,242,556
Phatr3_J46795,414,315,624,390,270,258,338,329,388,382,598,1572
Phatr3_EG00807,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J46796,274,404,376,185,210,41,454,213,284,7096,7290,18556
Phatr3_J46797,707,563,884,577,590,357,553,520,792,596,650,1543
Phatr3_EG00835,568,469,746,391,440,376,415,410,574,1317,1408,2204
Phatr3_EG02009,288,308,375,215,333,204,314,260,417,264,229,287
Phatr3_EG02007,1125,983,1718,1499,1460,711,1860,1383,2011,814,1096,1557
Phatr3_J36840,26,66,85,47,33,190,129,17,24,125,178,420
Phatr3_J13360,508,578,785,412,638,367,636,494,820,241,309,445
Phatr3_EG00808,102,112,255,48,83,104,115,52,110,40,69,98
Phatr3_EG00825,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J13538,388,642,558,281,326,120,598,354,554,351,427,1339
Phatr3_J36842,2324,1731,2958,808,923,1309,1276,919,1168,1577,1915,4179
Phatr3_EG00856,626,615,1108,540,404,671,658,399,647,1629,1536,5091
Phatr3_J36843,872,871,1181,1191,556,826,1001,421,1151,11516,11391,25288
Phatr3_J36844,167,205,187,349,520,554,703,318,528,1011,1037,3685
Phatr3_J46802,1345,1255,1851,1086,1456,1066,1538,1253,1756,2333,2695,4637
Phatr3_J36846,1487,1098,1823,1428,1651,1791,2021,1459,2373,1696,1938,3403
Phatr3_J36847,201,208,318,191,197,130,279,263,306,282,271,617
Phatr3_J36848,1756,1558,3207,509,591,1056,896,649,882,800,1077,2200
Phatr3_EG00813,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00798,46,58,30,8,26,40,41,25,31,28,30,73
Phatr3_J46805,362,271,562,331,225,223,259,234,318,3720,3669,10748
Phatr3_EG00811,168,235,252,133,215,36,135,159,256,193,202,388
Phatr3_J46806,1383,969,1543,819,1138,1120,964,983,1622,1112,1245,2312
Phatr3_J28234,13515,14372,16486,16624,17983,4743,18579,18120,29047,4882,6029,10523
Phatr3_J46808,896,838,1041,1612,1076,729,1073,745,1124,725,821,3054
Phatr3_EG00800,28,9,22,148,27,10,26,18,9,3,2,20
Phatr3_EG00805,2337,1373,3160,2071,1357,1119,1966,1481,1561,1484,1445,3519
Phatr3_J28237,1625,1003,1858,853,1603,1321,1315,1243,1728,440,572,855
Phatr3_EG00853,20,21,64,28,18,20,18,5,10,2,9,16
Phatr3_J51005,2143,1384,2946,1285,1377,812,1385,1421,2029,794,859,2709
Phatr3_EG00802,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J21116,3487,4233,2848,1372,3578,485,3582,2969,5658,1015,1341,1063
Phatr3_J46813,180,188,203,59,93,65,150,87,129,275,304,493
Phatr3_J13534,316,345,412,132,217,18,149,207,310,123,133,246
Phatr3_J51007,549,711,719,191,170,3,161,149,267,241,252,553
Phatr3_J46816,2356,2001,2233,2123,2591,1612,2503,2513,3622,909,1130,1668
Phatr3_J46817,797,644,1164,636,680,566,722,701,882,831,800,1679
Phatr3_J46818,688,465,800,637,719,599,722,826,1045,742,770,1764
Phatr3_J46819,750,397,727,128,149,615,188,96,156,165,190,447
Phatr3_J28245,838,396,775,63,64,694,144,70,91,251,266,601
Phatr3_J46821,17,20,28,5,22,8,17,4,24,13,35,70
Phatr3_J46822,12,7,14,8,22,40,31,22,34,130,144,402
Phatr3_EG00804,0,0,1,0,0,0,0,0,0,7,6,40
Phatr3_J46823,693,543,868,401,564,319,554,620,742,1665,1505,4025
Phatr3_J1155,557,523,946,518,546,755,869,611,927,585,730,2015
Phatr3_EG00799,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J46825,11835,9131,15463,12356,14044,5600,16611,13815,23213,15094,18869,23480
Phatr3_J21122,2452,3212,1730,2611,4902,2773,4643,3997,6354,890,1207,1432
Phatr3_EG00821,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J46827,692,514,916,440,435,236,513,493,801,1039,1181,2738
Phatr3_J46830,1294,1267,1070,1233,2505,922,2041,1786,3162,2111,2381,4038
Phatr3_EG00852,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_EG00818,56,21,36,96,65,92,74,72,103,1203,1252,2545
Phatr3_J13232,333,110,191,60,84,289,78,72,169,358,418,775
Phatr3_J36877,373,299,525,102,223,189,255,223,336,178,253,487
Phatr3_J46833,366,263,483,294,272,230,315,348,458,285,295,592
Phatr3_J46834,3467,3047,4457,3185,3506,2790,3934,3341,5379,2283,2622,5096
Phatr3_EG00828,60,46,87,73,113,77,129,58,78,79,129,185
Phatr3_J36880,206,206,371,175,230,81,176,152,226,236,310,436
Phatr3_J36881,883,566,1141,594,644,457,639,650,920,701,713,1785
Phatr3_J13386,318,257,361,265,236,117,328,269,377,111,220,535
Phatr3_EG00815,300,209,336,322,341,183,349,322,449,176,194,210
Phatr3_J46837,1614,1738,2072,634,801,159,827,880,1143,369,337,1050
Phatr3_J46838,1673,1305,2345,1156,1489,1667,1431,1188,1919,376,488,1417
Phatr3_J13309,328,382,444,199,193,31,253,176,311,136,151,389
Phatr3_EG00812,526,497,682,467,653,346,585,552,896,557,610,1252
Phatr3_J21135,1068,897,1450,911,930,442,994,908,1254,874,1085,2074
Phatr3_EG02001,12,40,35,19,39,17,45,6,26,35,48,35
Phatr3_EG02002,645,618,947,635,716,726,751,509,788,6538,7041,13388
Phatr3_J46842,542,405,602,429,578,532,657,606,888,3834,3867,12959
Phatr3_J46843,566,625,777,470,580,644,832,611,837,405,540,1136
Phatr3_J54656,288,242,429,887,517,577,840,304,483,1648,1805,6282
Phatr3_J7553,265,221,403,217,226,159,263,218,295,582,587,2924
Phatr3_J36891,650,555,949,642,633,776,1036,649,966,4420,4428,11475
PTsRNA00020a,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J36892,504,412,709,447,421,410,587,425,655,1295,1414,3976
Phatr3_J46846,429,692,579,99,123,14,100,105,166,175,168,638
Phatr3_J46847,1042,967,1471,666,851,389,1043,847,1311,407,533,1247
Phatr3_J46848,378,499,515,145,238,19,191,201,292,203,175,614
Phatr3_J54658,20,55,49,85,49,30,63,12,32,4279,5015,6731
Phatr3_J36897,407,501,527,111,120,13,135,156,238,218,279,779
Phatr3_J46850,575,182,357,559,747,238,521,810,1457,2757,2632,8687
Phatr3_J36899,176,129,246,137,146,59,146,156,195,325,357,793
Phatr3_J46851,235,191,303,194,180,157,174,170,284,1281,1217,3403
Phatr3_J46852,370,220,495,565,442,739,589,374,665,1343,1450,3526
Phatr3_J46853,1425,1135,2071,911,933,990,1095,895,1352,1430,1492,4582
Phatr3_J36903,262,262,410,384,357,323,376,246,365,194,351,398
Phatr3_J46854,269,218,351,245,277,176,281,254,420,370,483,774
Phatr3_J46855,430,417,667,412,427,291,435,355,595,391,570,1335
Phatr3_J36906,716,612,978,575,642,360,701,601,860,482,554,1075
Phatr3_EG02006,2175,1224,3026,1741,1973,2054,2258,2007,2458,1914,1955,5397
Phatr3_EG02003,0,0,3,0,0,1,1,1,0,29,23,103
Phatr3_J21147,221,299,233,179,343,235,318,261,444,260,316,435
Phatr3_EG00833,80,105,305,105,94,98,119,33,69,38,151,299
Phatr3_J46858,1396,1514,2146,1456,1635,1097,1869,1173,1992,480,756,1291
Phatr3_J13361,1754,2320,2922,1771,2152,568,2599,1352,2529,448,765,939
Phatr3_EG00860,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J13322,1063,918,1258,1289,1327,1135,1187,1225,1756,3191,3522,8924
Phatr3_J13459,1204,1125,1708,952,1314,1019,1351,1081,1622,803,1089,2692
Phatr3_J36913,3495,7165,5724,1637,2165,882,2372,2079,3239,3696,4626,8356
Phatr3_J46862,1207,1083,1742,845,935,598,862,926,1351,746,900,1640
Phatr3_J36915,245,287,253,133,171,58,229,174,269,187,330,358
Phatr3_J46863,1596,1118,2039,1048,1214,972,1324,1178,1469,1395,1424,3761
Phatr3_EG00842,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J46865,178,185,231,107,194,130,207,160,268,309,402,812
Phatr3_J46866,811,646,1174,728,835,578,917,817,1076,857,890,2369
Phatr3_J46867,947,629,1181,1582,436,666,558,507,830,4628,4257,17292
Phatr3_J13294,208,147,298,165,205,147,205,209,289,284,317,549
Phatr3_J36922,1016,753,1244,711,831,891,931,946,1383,868,943,1791
Phatr3_J46869,1700,1342,2114,1122,1426,1338,1567,1365,2064,1760,1871,4256
Phatr3_EG00834,0,0,0,0,0,0,0,0,0,0,0,0
Phatr3_J46871,1418,1369,1540,973,1452,719,1593,1226,2357,884,944,1619
Phatr3_J46872,2612,2175,2555,1435,2337,2389,2867,2007,3781,4210,5654,6566
